word,category,minLevel,maxLevel,difficultyBand
LISTENING,common,1,999,5
ESCAPE,common,1,999,4
EVERYWHERE,common,1,999,5
MOON,common,1,999,2
ARMS,common,1,999,2
TURNS,common,1,999,3
ADDRESS,common,1,999,5
MATCH,common,1,999,3
GASPS,common,1,999,3
GRAND,common,1,999,3
YEP,common,1,999,1
NERVOUS,common,1,999,5
CHOOSE,common,1,999,4
THEMSELVES,common,1,999,5
DECIDE,common,1,999,4
MATE,common,1,999,2
DRINKING,common,1,999,5
PRESS,common,1,999,3
BOTHER,common,1,999,4
FOOT,common,1,999,2
HADN,common,1,999,2
BLAME,common,1,999,3
CRAP,common,1,999,2
DRUGS,common,1,999,3
TYPE,common,1,999,2
RINGS,common,1,999,3
MISSION,common,1,999,5
NAMED,common,1,999,3
HEAVEN,common,1,999,4
PICKED,common,1,999,4
PARIS,common,1,999,3
RACE,common,1,999,2
RISK,common,1,999,2
BOOKS,common,1,999,3
FURTHER,common,1,999,5
DANNY,common,1,999,3
ACTION,common,1,999,4
ALLOWED,common,1,999,5
ORDERS,common,1,999,4
LEARNED,common,1,999,5
PRICE,common,1,999,3
ARRIVED,common,1,999,5
NICK,common,1,999,2
OTHERWISE,common,1,999,5
PICTURES,common,1,999,5
FIT,common,1,999,1
SMOKE,common,1,999,3
FAVOR,common,1,999,3
PLAYED,common,1,999,4
NOTICE,common,1,999,4
AWESOME,common,1,999,5
SMILE,common,1,999,3
DIRECTOR,common,1,999,5
GUARD,common,1,999,3
BEGIN,common,1,999,3
SPOT,common,1,999,2
SURPRISED,common,1,999,5
INNOCENT,common,1,999,5
NARRATOR,common,1,999,5
HERSELF,common,1,999,5
LONDON,common,1,999,4
FEELINGS,common,1,999,5
ENEMY,common,1,999,3
BATTLE,common,1,999,4
OURSELVES,common,1,999,5
ALEX,common,1,999,2
DOLLARS,common,1,999,5
ALLOW,common,1,999,3
NINE,common,1,999,2
GAY,common,1,999,1
DEPARTMENT,common,1,999,5
GUILTY,common,1,999,4
APART,common,1,999,3
EARLIER,common,1,999,5
DUTY,common,1,999,2
JIM,common,1,999,1
SUIT,common,1,999,2
BELL,common,1,999,2
WEST,common,1,999,2
LEGS,common,1,999,2
HERO,common,1,999,2
DESTROY,common,1,999,5
STAGE,common,1,999,3
BUNCH,common,1,999,3
ACCORDING,common,1,999,5
CHICKEN,common,1,999,5
BIGGER,common,1,999,4
GRUNTING,common,1,999,5
LOW,common,1,999,1
HELPING,common,1,999,5
ADMIT,common,1,999,3
CLOSED,common,1,999,4
NAMES,common,1,999,3
WITNESS,common,1,999,5
UPSTAIRS,common,1,999,5
ARM,common,1,999,1
STEAL,common,1,999,3
JIMMY,common,1,999,3
KICK,common,1,999,2
TWICE,common,1,999,3
CROSS,common,1,999,3
WAYS,common,1,999,2
SERGEANT,common,1,999,5
INDEED,common,1,999,4
GAS,common,1,999,1
KEEPING,common,1,999,5
ENERGY,common,1,999,4
PREGNANT,common,1,999,5
WASTE,common,1,999,3
HELPED,common,1,999,4
FIRED,common,1,999,3
FAVORITE,common,1,999,5
TONY,common,1,999,2
TASTE,common,1,999,3
LOCKED,common,1,999,4
PLACES,common,1,999,4
WRITING,common,1,999,5
ADAM,common,1,999,2
BROTHERS,common,1,999,5
STARTS,common,1,999,4
PRINCE,common,1,999,4
FORM,common,1,999,2
SOLD,common,1,999,2
SILLY,common,1,999,3
MENTION,common,1,999,5
BUILD,common,1,999,3
THROAT,common,1,999,4
HOLE,common,1,999,2
FIGURED,common,1,999,5
TRACK,common,1,999,3
RINGING,common,1,999,5
LOCK,common,1,999,2
LEG,common,1,999,1
ABOVE,common,1,999,3
HIDING,common,1,999,4
STEVE,common,1,999,3
SEEMED,common,1,999,4
BREAKFAST,common,1,999,5
ENGINE,common,1,999,4
WRITTEN,common,1,999,5
COMPLETE,common,1,999,5
VIDEO,common,1,999,3
APPLAUSE,common,1,999,5
HOWEVER,common,1,999,5
PRESSURE,common,1,999,5
FRESH,common,1,999,3
WEAPON,common,1,999,4
STOLE,common,1,999,3
STUDY,common,1,999,3
BURN,common,1,999,2
READING,common,1,999,5
CROWD,common,1,999,3
TREAT,common,1,999,3
ROLL,common,1,999,2
DOUBLE,common,1,999,4
SPIRIT,common,1,999,4
DANGER,common,1,999,4
COST,common,1,999,2
EMPTY,common,1,999,3
LEVEL,common,1,999,3
MEMORY,common,1,999,4
ITSELF,common,1,999,4
ACTING,common,1,999,4
INTEREST,common,1,999,5
NOSE,common,1,999,2
PLANS,common,1,999,3
FOLLOWING,common,1,999,5
BATHROOM,common,1,999,5
BUILT,common,1,999,3
CLOSER,common,1,999,4
RAY,common,1,999,1
SARAH,common,1,999,3
BAND,common,1,999,2
GROANS,common,1,999,4
APPARENTLY,common,1,999,5
EXCITED,common,1,999,5
RICHARD,common,1,999,5
LOSING,common,1,999,4
ANIMALS,common,1,999,5
FLIGHT,common,1,999,4
NATURE,common,1,999,4
RAISE,common,1,999,3
POP,common,1,999,1
CLIENT,common,1,999,4
BOMB,common,1,999,2
NECK,common,1,999,2
SUSPECT,common,1,999,5
WARM,common,1,999,2
EXTRA,common,1,999,3
BOTTLE,common,1,999,4
VAN,common,1,999,1
HEAVY,common,1,999,3
MOMMY,common,1,999,3
DOGS,common,1,999,2
WILD,common,1,999,2
RIDICULOUS,common,1,999,5
SIMPLY,common,1,999,4
LEE,common,1,999,1
ANIMAL,common,1,999,4
SHOWED,common,1,999,4
BILLY,common,1,999,3
SHOOTING,common,1,999,5
KEEPS,common,1,999,3
CAMP,common,1,999,2
GUNS,common,1,999,2
MEDICAL,common,1,999,5
SHAME,common,1,999,3
HOPING,common,1,999,4
WHOM,common,1,999,2
BIRD,common,1,999,2
MAJESTY,common,1,999,5
FLOWERS,common,1,999,5
FAMOUS,common,1,999,4
ASLEEP,common,1,999,4
BEAUTY,common,1,999,4
DRIVER,common,1,999,4
KEYS,common,1,999,2
RAIN,common,1,999,2
AWFUL,common,1,999,3
LARGE,common,1,999,3
LOCAL,common,1,999,3
DESERVE,common,1,999,5
GODDAMN,common,1,999,5
STONE,common,1,999,3
JANE,common,1,999,2
GRACE,common,1,999,3
CONSIDER,common,1,999,5
WEEKEND,common,1,999,5
WONDERING,common,1,999,5
LAY,common,1,999,1
PLENTY,common,1,999,4
WILLING,common,1,999,5
PANTS,common,1,999,3
SWEETHEART,common,1,999,5
SKIN,common,1,999,2
EXCELLENT,common,1,999,5
ASSHOLE,common,1,999,5
BEACH,common,1,999,3
FAITH,common,1,999,3
BEG,common,1,999,1
FUCKIN,common,1,999,4
MILITARY,common,1,999,5
CHEERING,common,1,999,5
COMMON,common,1,999,4
BOTTOM,common,1,999,4
GERMAN,common,1,999,4
WHOEVER,common,1,999,5
COOK,common,1,999,2
WALKED,common,1,999,4
PAPERS,common,1,999,4
JUSTICE,common,1,999,5
HALL,common,1,999,2
COMMANDER,common,1,999,5
DRUG,common,1,999,2
MAIN,common,1,999,2
KNIFE,common,1,999,3
DEVIL,common,1,999,3
NECESSARY,common,1,999,5
ALTHOUGH,common,1,999,5
PRINCESS,common,1,999,5
LIGHTS,common,1,999,4
FLYING,common,1,999,4
DICK,common,1,999,2
ROSE,common,1,999,2
KNOWING,common,1,999,5
CLEARLY,common,1,999,5
HAT,common,1,999,1
AGREED,common,1,999,4
JOHNNY,common,1,999,4
CORNER,common,1,999,4
CODE,common,1,999,2
NOTE,common,1,999,2
TOMMY,common,1,999,3
DUE,common,1,999,1
CORRECT,common,1,999,5
APOLOGIZE,common,1,999,5
LANGUAGE,common,1,999,5
STARS,common,1,999,3
FASTER,common,1,999,4
CARS,common,1,999,2
FOLKS,common,1,999,3
BULLSHIT,common,1,999,5
FELLOW,common,1,999,4
SEVERAL,common,1,999,5
GRANDMA,common,1,999,5
SHOWS,common,1,999,3
LEADER,common,1,999,4
LEAVES,common,1,999,4
RESTAURANT,common,1,999,5
EAST,common,1,999,2
SHOUTING,common,1,999,5
BLIND,common,1,999,3
GHOST,common,1,999,3
CUP,common,1,999,1
GOTTEN,common,1,999,4
TIGHT,common,1,999,3
TELLS,common,1,999,3
LIES,common,1,999,2
NOR,common,1,999,1
PULLED,common,1,999,4
HANGING,common,1,999,5
SPEED,common,1,999,3
STORIES,common,1,999,5
HEALTH,common,1,999,4
ADVICE,common,1,999,4
HELD,common,1,999,2
MURDERED,common,1,999,5
BEYOND,common,1,999,4
RULE,common,1,999,2
HARDLY,common,1,999,4
POSSIBLY,common,1,999,5
INSPECTOR,common,1,999,5
COUSIN,common,1,999,4
TRIAL,common,1,999,3
EMERGENCY,common,1,999,5
OUGHT,common,1,999,3
EDDIE,common,1,999,3
SOMEHOW,common,1,999,5
HEARING,common,1,999,5
STATES,common,1,999,4
ACCOUNT,common,1,999,5
SPOKE,common,1,999,3
FILE,common,1,999,2
UNDERSTOOD,common,1,999,5
ANGEL,common,1,999,3
TAPE,common,1,999,2
MILK,common,1,999,2
POWERFUL,common,1,999,5
WEAPONS,common,1,999,5
PRACTICE,common,1,999,5
MANAGER,common,1,999,5
PARDON,common,1,999,4
VOTE,common,1,999,2
JAKE,common,1,999,2
NATIONAL,common,1,999,5
CAREER,common,1,999,4
MINISTER,common,1,999,5
SUPER,common,1,999,3
TAUGHT,common,1,999,4
ROBERT,common,1,999,4
BIGGEST,common,1,999,5
PLAYS,common,1,999,3
NATURAL,common,1,999,5
DANCING,common,1,999,5
COPY,common,1,999,2
PLUS,common,1,999,2
MARTIN,common,1,999,4
CAKE,common,1,999,2
FREEDOM,common,1,999,5
AMONG,common,1,999,3
BREATH,common,1,999,4
OPERATION,common,1,999,5
CHRIS,common,1,999,3
CREW,common,1,999,2
CHALLENGE,common,1,999,5
MARKET,common,1,999,4
MEAT,common,1,999,2
TOWARDS,common,1,999,5
BRINGING,common,1,999,5
DROPPED,common,1,999,5
STUDENT,common,1,999,5
LIED,common,1,999,2
STRENGTH,common,1,999,5
SIZE,common,1,999,2
BREATHE,common,1,999,5
COLOR,common,1,999,3
MONSTER,common,1,999,5
LOUD,common,1,999,2
PHOTO,common,1,999,3
NEARLY,common,1,999,4
SIGHT,common,1,999,3
GREATEST,common,1,999,5
GAMES,common,1,999,3
BRIDGE,common,1,999,4
DRESSED,common,1,999,5
ARRESTED,common,1,999,5
HORRIBLE,common,1,999,5
COACH,common,1,999,3
PLANNING,common,1,999,5
CHECKED,common,1,999,5
BREAKING,common,1,999,5
NOTICED,common,1,999,5
FANTASTIC,common,1,999,5
SCREAMS,common,1,999,5
SERVE,common,1,999,3
IDEAS,common,1,999,3
CENTER,common,1,999,4
OLDER,common,1,999,3
PACK,common,1,999,2
SOLDIERS,common,1,999,5
NONSENSE,common,1,999,5
DOC,common,1,999,1
PROJECT,common,1,999,5
TRAINING,common,1,999,5
EXAMPLE,common,1,999,5
TRICK,common,1,999,3
PREPARED,common,1,999,5
SCIENCE,common,1,999,5
UNITED,common,1,999,4
TRAVEL,common,1,999,4
INCREDIBLE,common,1,999,5
GRANDPA,common,1,999,5
PAYING,common,1,999,4
CHARACTER,common,1,999,5
TEETH,common,1,999,3
CRIMINAL,common,1,999,5
CHARLES,common,1,999,5
CHINESE,common,1,999,5
TRULY,common,1,999,3
HONESTLY,common,1,999,5
BRO,common,1,999,1
SURVIVE,common,1,999,5
BOBBY,common,1,999,3
TARGET,common,1,999,4
FEED,common,1,999,2
NURSE,common,1,999,3
FAKE,common,1,999,2
RECORDS,common,1,999,5
BREATHING,common,1,999,5
SWEETIE,common,1,999,5
NUMBERS,common,1,999,5
OIL,common,1,999,1
SUICIDE,common,1,999,5
BELONG,common,1,999,4
WHOO,common,1,999,2
PERFECTLY,common,1,999,5
AMY,common,1,999,1
FORGOTTEN,common,1,999,5
REMAIN,common,1,999,4
ORIGINAL,common,1,999,5
PAPA,common,1,999,2
ONTO,common,1,999,2
CONCERNED,common,1,999,5
CREDIT,common,1,999,4
UGH,common,1,999,1
INVITED,common,1,999,5
DISCUSS,common,1,999,5
RESEARCH,common,1,999,5
EASIER,common,1,999,4
VIEW,common,1,999,2
CHAIR,common,1,999,3
HURTS,common,1,999,3
STRIKE,common,1,999,4
ROGER,common,1,999,3
FILL,common,1,999,2
CONDITION,common,1,999,5
MOUNTAIN,common,1,999,5
NOWHERE,common,1,999,5
SHERIFF,common,1,999,5
KIM,common,1,999,1
TURNING,common,1,999,5
BROWN,common,1,999,3
RECOGNIZE,common,1,999,5
HEADS,common,1,999,3
AUDIENCE,common,1,999,5
JEALOUS,common,1,999,5
PRETEND,common,1,999,5
SOCIETY,common,1,999,5
FINDING,common,1,999,5
SHIRT,common,1,999,3
MEANING,common,1,999,5
GUEST,common,1,999,3
PIECES,common,1,999,4
LETTING,common,1,999,5
BEGAN,common,1,999,3
AYE,common,1,999,1
JEFF,common,1,999,2
FEMALE,common,1,999,4
RELEASE,common,1,999,5
CARDS,common,1,999,3
PRAY,common,1,999,2
BALLS,common,1,999,3
DESTROYED,common,1,999,5
ENDED,common,1,999,3
UNIVERSE,common,1,999,5
PREPARE,common,1,999,5
OPINION,common,1,999,5
MOVIES,common,1,999,4
SOLDIER,common,1,999,5
WASH,common,1,999,2
PROGRAM,common,1,999,5
HEAT,common,1,999,2
USUAL,common,1,999,3
TICKET,common,1,999,4
STOLEN,common,1,999,4
PREFER,common,1,999,4
AWARE,common,1,999,3
SURELY,common,1,999,4
MALE,common,1,999,2
BASE,common,1,999,2
MATTERS,common,1,999,5
LIFT,common,1,999,2
LAB,common,1,999,1
COMMAND,common,1,999,5
PROOF,common,1,999,3
CREAM,common,1,999,3
SELLING,common,1,999,5
BELIEVED,common,1,999,5
CREATE,common,1,999,4
AFFORD,common,1,999,4
SUNDAY,common,1,999,4
TOTAL,common,1,999,3
DUMB,common,1,999,2
THREW,common,1,999,3
FRANCE,common,1,999,4
BIRTH,common,1,999,3
CREATED,common,1,999,5
REALIZED,common,1,999,5
BRITISH,common,1,999,5
NOISE,common,1,999,3
NUTS,common,1,999,2
STUDENTS,common,1,999,5
BIRDS,common,1,999,3
SOCIAL,common,1,999,4
BRILLIANT,common,1,999,5
BODIES,common,1,999,4
TIE,common,1,999,1
OPENED,common,1,999,4
OURS,common,1,999,2
BUCKS,common,1,999,3
KEVIN,common,1,999,3
MISTER,common,1,999,4
UGLY,common,1,999,2
RYAN,common,1,999,2
FOCUS,common,1,999,3
DAN,common,1,999,1
OPENS,common,1,999,3
EXIST,common,1,999,3
FOLLOWED,common,1,999,5
ENGLAND,common,1,999,5
DRAW,common,1,999,2
PURPOSE,common,1,999,5
LETTERS,common,1,999,5
DANIEL,common,1,999,4
OPENING,common,1,999,5
BULLET,common,1,999,4
ANNA,common,1,999,2
LATELY,common,1,999,4
STAYED,common,1,999,4
FALLING,common,1,999,5
SEASON,common,1,999,4
ENDS,common,1,999,2
SUGGEST,common,1,999,5
JOY,common,1,999,1
DISTANCE,common,1,999,5
WHENEVER,common,1,999,5
ISSUE,common,1,999,3
THOUSANDS,common,1,999,5
PROCESS,common,1,999,5
SWORD,common,1,999,3
SHOWER,common,1,999,4
WEAK,common,1,999,2
FUCKED,common,1,999,4
LONELY,common,1,999,4
HAPPINESS,common,1,999,5
ERIC,common,1,999,2
TINY,common,1,999,2
DESK,common,1,999,2
POOL,common,1,999,2
PROPERTY,common,1,999,5
FORCED,common,1,999,4
SETTLE,common,1,999,4
INDISTINCT,common,1,999,5
WEIGHT,common,1,999,4
RECEIVED,common,1,999,5
GANG,common,1,999,2
BITE,common,1,999,2
FRIDAY,common,1,999,4
INTERVIEW,common,1,999,5
EXPECTING,common,1,999,5
KINDA,common,1,999,3
SURGERY,common,1,999,5
HORSES,common,1,999,4
MAYOR,common,1,999,3
BABE,common,1,999,2
ANCIENT,common,1,999,5
HANDSOME,common,1,999,5
THOMAS,common,1,999,4
SATURDAY,common,1,999,5
STAFF,common,1,999,3
LINES,common,1,999,3
UNIT,common,1,999,2
FAN,common,1,999,1
GENTLEMAN,common,1,999,5
INTRODUCE,common,1,999,5
FATE,common,1,999,2
SPLIT,common,1,999,3
RECENTLY,common,1,999,5
EXPECTED,common,1,999,5
ADD,common,1,999,1
ORDERED,common,1,999,5
SLOWLY,common,1,999,4
ALARM,common,1,999,3
MEMBER,common,1,999,4
SLEPT,common,1,999,3
SIGNED,common,1,999,4
ENTER,common,1,999,3
SPANISH,common,1,999,5
GARDEN,common,1,999,4
BRINGS,common,1,999,4
BRAVE,common,1,999,3
PIG,common,1,999,1
MODEL,common,1,999,3
FINGER,common,1,999,4
MEDICINE,common,1,999,5
ACCESS,common,1,999,4
FAILED,common,1,999,4
FLAT,common,1,999,2
EASILY,common,1,999,4
DISCOVERED,common,1,999,5
BASED,common,1,999,3
SCREW,common,1,999,3
INSANE,common,1,999,4
CARES,common,1,999,3
WEATHER,common,1,999,5
FINGERS,common,1,999,5
SAN,common,1,999,1
SCOTT,common,1,999,3
PATH,common,1,999,2
SOFT,common,1,999,2
HARM,common,1,999,2
STYLE,common,1,999,3
COMMUNITY,common,1,999,5
SEES,common,1,999,2
BASICALLY,common,1,999,5
SIGNAL,common,1,999,4
NOPE,common,1,999,2
SPARE,common,1,999,3
SPEECH,common,1,999,4
COVERED,common,1,999,5
SHAKE,common,1,999,3
LOOSE,common,1,999,3
SNOW,common,1,999,2
RUSSIAN,common,1,999,5
LAKE,common,1,999,2
BRIGHT,common,1,999,4
ROOF,common,1,999,2
OHH,common,1,999,1
SENDING,common,1,999,5
PAINT,common,1,999,3
REMIND,common,1,999,4
PAL,common,1,999,1
NAKED,common,1,999,3
POST,common,1,999,2
SUGAR,common,1,999,3
HEADING,common,1,999,5
STREETS,common,1,999,5
DAMAGE,common,1,999,4
SILENCE,common,1,999,5
DOORS,common,1,999,3
PETE,common,1,999,2
SUCCESS,common,1,999,5
WET,common,1,999,1
NAH,common,1,999,1
AMOUNT,common,1,999,4
MEMBERS,common,1,999,5
KATE,common,1,999,2
MANAGE,common,1,999,4
SAFETY,common,1,999,4
RETURNED,common,1,999,5
HARDER,common,1,999,4
FBI,common,1,999,1
BLOCK,common,1,999,3
SHOWING,common,1,999,5
FANCY,common,1,999,3
CHEF,common,1,999,2
CONTRACT,common,1,999,5
DIG,common,1,999,1
CHEST,common,1,999,3
DRINKS,common,1,999,4
DAVE,common,1,999,2
BURIED,common,1,999,4
BRIAN,common,1,999,3
TRADE,common,1,999,3
JOURNEY,common,1,999,5
STOMACH,common,1,999,5
CHANGES,common,1,999,5
DETAILS,common,1,999,5
THOUGHTS,common,1,999,5
DIVORCE,common,1,999,5
FUNERAL,common,1,999,5
MARIA,common,1,999,3
FOOTBALL,common,1,999,5
REALITY,common,1,999,5
THEORY,common,1,999,4
GOSH,common,1,999,2
RUINED,common,1,999,4
GATE,common,1,999,2
WILLIAM,common,1,999,5
SPREAD,common,1,999,4
OUTTA,common,1,999,3
JAPANESE,common,1,999,5
SUDDEN,common,1,999,4
COAT,common,1,999,2
SOONER,common,1,999,4
CHEESE,common,1,999,4
LARRY,common,1,999,3
SPRING,common,1,999,4
PAGE,common,1,999,2
EARS,common,1,999,2
SIMON,common,1,999,3
CASTLE,common,1,999,4
HIDDEN,common,1,999,4
STORM,common,1,999,3
COS,common,1,999,1
PERSONALLY,common,1,999,5
ARTIST,common,1,999,4
HILL,common,1,999,2
EXCITING,common,1,999,5
PERMISSION,common,1,999,5
JERRY,common,1,999,3
EXPENSIVE,common,1,999,5
TICKETS,common,1,999,5
FOREST,common,1,999,4
BARELY,common,1,999,4
EGGS,common,1,999,2
GOIN,common,1,999,2
REGRET,common,1,999,4
LESSON,common,1,999,4
LOVER,common,1,999,3
BREAD,common,1,999,3
ANDY,common,1,999,2
SUBJECT,common,1,999,5
LEGAL,common,1,999,3
GROWING,common,1,999,5
ILL,common,1,999,1
JASON,common,1,999,3
MOOD,common,1,999,2
OWNER,common,1,999,3
CAUSED,common,1,999,4
BEEPING,common,1,999,5
POINTS,common,1,999,4
DATING,common,1,999,4
LOSS,common,1,999,2
SECRETARY,common,1,999,5
REVENGE,common,1,999,5
SANTA,common,1,999,3
LIKELY,common,1,999,4
RENT,common,1,999,2
CONNECTION,common,1,999,5
ASSISTANT,common,1,999,5
REASONS,common,1,999,5
YELLING,common,1,999,5
PAINTING,common,1,999,5
TREES,common,1,999,3
DOCTORS,common,1,999,5
RUSH,common,1,999,2
FOREIGN,common,1,999,5
ROUGH,common,1,999,3
MURDERER,common,1,999,5
CENTURY,common,1,999,5
NIGHTS,common,1,999,4
PAIR,common,1,999,2
RUNS,common,1,999,2
POCKET,common,1,999,4
FARM,common,1,999,2
MATT,common,1,999,2
BIKE,common,1,999,2
OBVIOUS,common,1,999,5
ATE,common,1,999,1
GREW,common,1,999,2
TIM,common,1,999,1
GOODNESS,common,1,999,5
PARTS,common,1,999,3
ALAN,common,1,999,2
UNIVERSITY,common,1,999,5
SQUARE,common,1,999,4
EUROPE,common,1,999,4
GENIUS,common,1,999,4
CASES,common,1,999,3
RUIN,common,1,999,2
WINTER,common,1,999,4
TONGUE,common,1,999,4
MEMORIES,common,1,999,5
BUYING,common,1,999,4
CANCER,common,1,999,4
CLOCK,common,1,999,3
OCEAN,common,1,999,3
DNA,common,1,999,1
LIAR,common,1,999,2
TOUR,common,1,999,2
THIEF,common,1,999,3
BLEEP,common,1,999,3
LISA,common,1,999,2
RIGHTS,common,1,999,4
INCLUDING,common,1,999,5
SMITH,common,1,999,3
PLANNED,common,1,999,5
EMILY,common,1,999,3
BORING,common,1,999,4
VICTIMS,common,1,999,5
MENTIONED,common,1,999,5
BONES,common,1,999,3
PLANT,common,1,999,3
BLESS,common,1,999,3
WARNING,common,1,999,5
KNOCKING,common,1,999,5
CRASH,common,1,999,3
BEDROOM,common,1,999,5
LOWER,common,1,999,3
SILVER,common,1,999,4
GROANING,common,1,999,5
MADAME,common,1,999,4
DEFENSE,common,1,999,5
RESULTS,common,1,999,5
TOILET,common,1,999,4
EVENT,common,1,999,3
SHAPE,common,1,999,3
PRIEST,common,1,999,4
ROYAL,common,1,999,3
CHEAP,common,1,999,3
ROMANTIC,common,1,999,5
DOWNSTAIRS,common,1,999,5
INVITE,common,1,999,4
FORTUNE,common,1,999,5
TEARS,common,1,999,3
AVOID,common,1,999,3
REACHED,common,1,999,5
HIGHER,common,1,999,4
FAMILIAR,common,1,999,5
TELEPHONE,common,1,999,5
BURNING,common,1,999,5
FILLED,common,1,999,4
KELLY,common,1,999,3
ALICE,common,1,999,3
AIRPORT,common,1,999,5
JOBS,common,1,999,2
GROWN,common,1,999,3
WALTER,common,1,999,4
RACHEL,common,1,999,4
GIANT,common,1,999,3
INSURANCE,common,1,999,5
WOODS,common,1,999,3
SCARE,common,1,999,3
PLEASED,common,1,999,5
PERIOD,common,1,999,4
POLITICAL,common,1,999,5
PLAYER,common,1,999,4
STOPS,common,1,999,3
SECRETS,common,1,999,5
LAURA,common,1,999,3
REPEAT,common,1,999,4
PHOTOS,common,1,999,4
FINDS,common,1,999,3
STATEMENT,common,1,999,5
SUCK,common,1,999,2
YOUNGER,common,1,999,5
CHINA,common,1,999,3
HUMANS,common,1,999,4
DELICIOUS,common,1,999,5
PARTICULAR,common,1,999,5
PROPER,common,1,999,4
ROME,common,1,999,2
BELONGS,common,1,999,5
ATTACKED,common,1,999,5
BATH,common,1,999,2
HIRED,common,1,999,3
SITE,common,1,999,2
KNOWLEDGE,common,1,999,5
LED,common,1,999,1
GUESTS,common,1,999,4
CELEBRATE,common,1,999,5
MAP,common,1,999,1
HORN,common,1,999,2
EVENTUALLY,common,1,999,5
PITY,common,1,999,2
POWERS,common,1,999,4
ASHAMED,common,1,999,5
ASSUME,common,1,999,4
GLASSES,common,1,999,5
RISE,common,1,999,2
FIXED,common,1,999,3
REQUEST,common,1,999,5
OFFICERS,common,1,999,5
POUNDS,common,1,999,4
DATA,common,1,999,2
CAREFULLY,common,1,999,5
PER,common,1,999,1
DEPENDS,common,1,999,5
JURY,common,1,999,2
WAITED,common,1,999,4
POSITIVE,common,1,999,5
ATTORNEY,common,1,999,5
DIRECTION,common,1,999,5
FAMILIES,common,1,999,5
DOIN,common,1,999,2
FORCES,common,1,999,4
LOCATION,common,1,999,5
WALLS,common,1,999,3
USELESS,common,1,999,5
GRANT,common,1,999,3
SAVING,common,1,999,4
SPEAKS,common,1,999,4
FOUGHT,common,1,999,4
MEAL,common,1,999,2
DELIVER,common,1,999,5
ANSWERS,common,1,999,5
CHANGING,common,1,999,5
TEMPLE,common,1,999,4
SCARY,common,1,999,3
MILLIONS,common,1,999,5
OFFERED,common,1,999,5
REGULAR,common,1,999,5
CARRYING,common,1,999,5
OFFICIAL,common,1,999,5
JACKET,common,1,999,4
SWITCH,common,1,999,4
GRAVE,common,1,999,3
CHASE,common,1,999,3
ROLE,common,1,999,2
ODD,common,1,999,1
SEXY,common,1,999,2
FACES,common,1,999,3
BECOMES,common,1,999,5
CLOSES,common,1,999,4
BADLY,common,1,999,3
TALL,common,1,999,2
CONFUSED,common,1,999,5
AFFAIR,common,1,999,4
TELEVISION,common,1,999,5
SHOCK,common,1,999,3
RAISED,common,1,999,4
PANTING,common,1,999,5
PIZZA,common,1,999,3
IMAGE,common,1,999,3
CLEARS,common,1,999,4
GOLDEN,common,1,999,4
PATIENTS,common,1,999,5
WATCHED,common,1,999,5
COMMITTED,common,1,999,5
SEXUAL,common,1,999,4
SUFFER,common,1,999,4
ARTHUR,common,1,999,4
WHEREVER,common,1,999,5
PLATE,common,1,999,3
APPEAR,common,1,999,4
CHOCOLATE,common,1,999,5
CLEVER,common,1,999,4
MERCY,common,1,999,3
SHOTS,common,1,999,3
LUCY,common,1,999,2
DEALING,common,1,999,5
TRAP,common,1,999,2
CHARGES,common,1,999,5
PHIL,common,1,999,2
BANG,common,1,999,2
POISON,common,1,999,4
BUTT,common,1,999,2
DROVE,common,1,999,3
YOURSELVES,common,1,999,5
HEADED,common,1,999,4
BABIES,common,1,999,4
YELLOW,common,1,999,4
SOUP,common,1,999,2
MYSTERY,common,1,999,5
PICKING,common,1,999,5
SAT,common,1,999,1
WOUND,common,1,999,3
TRAFFIC,common,1,999,5
COURAGE,common,1,999,5
HUNT,common,1,999,2
INDIAN,common,1,999,4
RAT,common,1,999,1
TERMS,common,1,999,3
ITALIAN,common,1,999,5
EMMA,common,1,999,2
CHECKING,common,1,999,5
DISEASE,common,1,999,5
MANAGED,common,1,999,5
WINNER,common,1,999,4
COUNCIL,common,1,999,5
MONDAY,common,1,999,4
CRACK,common,1,999,3
THREAT,common,1,999,4
JENNY,common,1,999,3
PHYSICAL,common,1,999,5
NATION,common,1,999,4
SOURCE,common,1,999,4
CHOSE,common,1,999,3
HEALTHY,common,1,999,5
CARL,common,1,999,2
VICTORY,common,1,999,5
RICK,common,1,999,2
STOOD,common,1,999,3
KICKED,common,1,999,4
ANNIE,common,1,999,3
DISGUSTING,common,1,999,5
PALACE,common,1,999,4
BELOW,common,1,999,3
SHOPPING,common,1,999,5
MARCH,common,1,999,3
LIPS,common,1,999,2
MIDNIGHT,common,1,999,5
PISS,common,1,999,2
ADVANTAGE,common,1,999,5
PURE,common,1,999,2
INDIA,common,1,999,3
ASIDE,common,1,999,3
JERK,common,1,999,2
MAIL,common,1,999,2
DAWN,common,1,999,2
EFFECT,common,1,999,4
SPELL,common,1,999,3
FREAK,common,1,999,3
WOOD,common,1,999,2
SCREWED,common,1,999,5
ENEMIES,common,1,999,5
GARY,common,1,999,2
AWAKE,common,1,999,3
CHUCKLING,common,1,999,5
VACATION,common,1,999,5
VIOLENCE,common,1,999,5
LEO,common,1,999,1
MODERN,common,1,999,4
LUKE,common,1,999,2
FIRM,common,1,999,2
PRIME,common,1,999,3
HEH,common,1,999,1
TOUCHED,common,1,999,5
TALENT,common,1,999,4
